link,book_name
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-16-%D7%9E%D7%A1%D7%AA%D7%95%D7%A8%D7%99%D7%9F-%D7%91%D7%A4%D7%99%D7%A0%D7%AA-%D7%94%D7%97%D7%99-1187838,חבורת כוח המוח (16) - מסתורין בפינת החי
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-1-%D7%95%D7%A4%D7%A8%D7%A9%D7%AA-%D7%94%D7%92%D7%A0%D7%91%D7%95%D7%AA-%D7%91%D7%9B%D7%99%D7%AA%D7%94-1187840,חבורת כוח המוח (1) ופרשת הגנבות בכיתה
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-18-%D7%A0%D7%9C%D7%97%D7%9E%D7%99%D7%9D-%D7%91%D7%A9%D7%93-%D7%94%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-1187845,חבורת כוח המוח (18) - נלחמים בשד האלימות
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-2-%D7%95%D7%94%D7%91%D7%9C%D7%92%D7%9F-%D7%91%D7%97%D7%93%D7%A8-%D7%94%D7%9E%D7%A0%D7%94%D7%9C%D7%AA-1187846,חבורת כוח המוח (2) והבלגן בחדר המנהלת
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-21-%D7%95%D7%94%D7%A1%D7%95%D7%93%D7%95%D7%AA-%D7%94%D7%92%D7%A0%D7%95%D7%91%D7%99%D7%9D-1187851,חבורת כוח המוח (21) - והסודות הגנובים
https://www.storytel.com/il/he/books/%D7%99%D7%93-%D7%94%D7%A4%D7%9C%D7%90-11-%D7%97%D7%91%D7%A8-%D7%90%D7%9E%D7%AA-1187860,יד הפלא (11) - חבר אמת
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-3-%D7%95%D7%94%D7%AA%D7%A2%D7%9C%D7%95%D7%9E%D7%94-%D7%91%D7%90%D7%95%D7%9C%D7%9D-%D7%94%D7%A1%D7%A4%D7%95%D7%A8%D7%98-1187864,חבורת כוח המוח (3) והתעלומה באולם הספורט
https://www.storytel.com/il/he/books/%D7%99%D7%93-%D7%94%D7%A4%D7%9C%D7%90-10-%D7%9C%D7%97%D7%9D-%D7%9E%D7%96%D7%94%D7%91-1187865,יד הפלא (10) לחם מזהב
https://www.storytel.com/il/he/books/%D7%99%D7%93-%D7%94%D7%A4%D7%9C%D7%90-3-%D7%A0%D7%92%D7%93-%D7%AA%D7%90%D7%95%D7%A0%D7%95%D7%AA-1187872,יד הפלא (3) נגד תאונות
https://www.storytel.com/il/he/books/%D7%99%D7%93-%D7%94%D7%A4%D7%9C%D7%90-6-%D7%A1%D7%95%D7%93-%D7%94%D7%9B%D7%95%D7%97-1187878,יד הפלא (6) סוד הכוח
https://www.storytel.com/il/he/books/%D7%99%D7%94%D7%9C%D7%95%D7%9E%D7%99%D7%9D-%D7%91%D7%90%D7%A7%D7%95%D7%95%D7%A8%D7%99%D7%95%D7%9D-1187881,יהלומים באקווריום
https://www.storytel.com/il/he/books/%D7%9E%D7%A1%D7%A2-%D7%9E%D7%A6%D7%9E%D7%A8%D7%A8-8-%D7%A1%D7%A0%D7%93%D7%99-%D7%A7%D7%A8%D7%90%D7%A9-1187883,מסע מצמרר 8 - סנדי קראש
https://www.storytel.com/il/he/books/%D7%9E%D7%A1%D7%A2-%D7%9E%D7%A6%D7%9E%D7%A8%D7%A8-3-%D7%91%D7%9E%D7%A9%D7%97%D7%A7-%D7%9E%D7%97%D7%A9%D7%91-1187886,מסע מצמרר (3) - במשחק מחשב
https://www.storytel.com/il/he/books/%D7%93%D7%95%D7%91%D7%99%D7%9D-%D7%9C%D7%90-%D7%9E%D7%A4%D7%97%D7%93%D7%99%D7%9D-%D7%9E%D7%A9%D7%95%D7%9D-%D7%93%D7%91%D7%A8-1187890,דובים לא מפחדים משום דבר
https://www.storytel.com/il/he/books/%D7%96%D7%90%D7%AA%D7%99-1187892,זאתי
https://www.storytel.com/il/he/books/%D7%91%D7%95%D7%9C%D7%95-%D7%92%D7%95%D7%9C%D7%95-%D7%9C%D7%90-%D7%A8%D7%95%D7%A6%D7%94-%D7%9C%D7%97%D7%A4%D7%95%D7%A3-1189255,בולו גולו לא רוצה לחפוף
https://www.storytel.com/il/he/books/%D7%91%D7%95%D7%9C%D7%95-%D7%92%D7%95%D7%9C%D7%95-%D7%9C%D7%90-%D7%A8%D7%95%D7%A6%D7%94-%D7%9C%D7%99%D7%A9%D7%95%D7%9F-1189256,בולו גולו לא רוצה לישון
https://www.storytel.com/il/he/books/%D7%91%D7%95%D7%A7%D7%A8-%D7%98%D7%95%D7%91-%D7%92%D7%93%D7%9C%D7%99%D7%94%D7%95-1189264,בוקר טוב גדליהו
https://www.storytel.com/il/he/books/%D7%94%D7%90%D7%A8%D7%A0%D7%91-%D7%9E%D7%9E%D7%95%D7%A9%D7%99-1189269,הארנב ממושי
https://www.storytel.com/il/he/books/%D7%9E%D7%A1%D7%99%D7%91%D7%94-%D7%91%D7%92%D7%9F-%D7%94%D7%A2%D7%9B%D7%91%D7%A8%D7%99%D7%9D-1189284,מסיבה בגן העכברים
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-4-%D7%95%D7%A4%D7%A8%D7%A9%D7%AA-%D7%94%D7%9B%D7%9C%D7%91%D7%94-%D7%94%D7%97%D7%98%D7%95%D7%A4%D7%94-1189306,חבורת כוח המוח (4) ופרשת הכלבה החטופה
https://www.storytel.com/il/he/books/%D7%A0%D7%99%D7%A7%D7%94-%D7%A9%D7%AA%D7%99%D7%A7%D7%94-1189330,ניקה שתיקה
https://www.storytel.com/il/he/books/%D7%97%D7%91%D7%95%D7%A8%D7%AA-%D7%9B%D7%95%D7%97-%D7%94%D7%9E%D7%95%D7%97-12-%D7%91%D7%A2%D7%A7%D7%91%D7%95%D7%AA-%D7%94%D7%AA%D7%9C%D7%9E%D7%99%D7%93-%D7%A9%D7%A0%D7%A2%D7%9C%D7%9D-1194797,חבורת כוח המוח (12) בעקבות התלמיד שנעלם
https://www.storytel.com/il/he/books/%D7%94%D7%A1%D7%99%D7%A4%D7%95%D7%A8-%D7%A9%D7%9C-%D7%90%D7%9C%D7%99%D7%A2%D7%96%D7%A8-%D7%91%D7%9F-%D7%99%D7%94%D7%95%D7%93%D7%94-1194822,הסיפור של אליעזר בן יהודה
https://www.storytel.com/il/he/books/%D7%94%D7%A1%D7%99%D7%A4%D7%95%D7%A8-%D7%94%D7%9E%D7%95%D7%A9%D7%9C%D7%9D-4-%D7%94%D7%A0%D7%91%D7%95%D7%90%D7%94-%D7%94%D7%9E%D7%95%D7%A0%D7%92%D7%95%D7%9C%D7%99%D7%AA-1195069,הסיפור המושלם 4 - הנבואה המונגולית
https://www.storytel.com/il/he/books/%D0%BA%D0%B0%D0%BA-%D0%B9%D0%BE%D0%B9%D0%BE-%D0%B2%D1%81%D1%82%D1%80%D0%B5%D1%82%D0%B8%D0%BB-%D0%BB%D0%B8%D1%81%D1%91%D0%BD%D0%BA%D0%B0-1209708,Как Йойо встретил лисёнка
https://www.storytel.com/il/he/books/%D7%97%D7%A0%D7%95%D7%AA-%D7%94%D7%9E%D7%99%D7%9C%D7%99%D7%9D-%D7%A9%D7%9C-%D7%A0%D7%A2%D7%9D-1212163,חנות המילים של נעם
https://www.storytel.com/il/he/books/%D7%9E%D7%9C%D7%97%D7%9E%D7%AA-%D7%94%D7%90%D7%95%D7%AA%D7%99%D7%95%D7%AA-1212172,מלחמת האותיות
https://www.storytel.com/il/he/books/%D7%9E%D7%A1%D7%A2-%D7%9E%D7%A6%D7%9E%D7%A8%D7%A8-7-%D7%A0%D7%95%D7%9C%D7%93-%D7%9C-%D7%9C-%D7%9C%D7%A9%D7%99%D7%A8-1212196,מסע מצמרר (7) - נולד ל... ל... לשיר
https://www.storytel.com/il/he/books/%D7%9B%D7%A8%D7%90%D7%9E%D7%9C-5-%D7%94%D7%99%D7%94%D7%9C%D7%95%D7%9D-%D7%94%D7%90%D7%91%D7%95%D7%93-1230524,כראמל (5) היהלום האבוד
https://www.storytel.com/il/he/books/%D7%95%D7%94%D7%99%D7%9C%D7%93-%D7%94%D7%96%D7%94-%D7%94%D7%95%D7%90-%D7%90%D7%A0%D7%99-%D7%90%D7%95%D7%A1%D7%A3-%D7%A8%D7%90%D7%A9%D7%95%D7%9F-1232487,והילד הזה הוא אני: אוסף ראשון
https://www.storytel.com/il/he/books/%D7%9E%D7%9E%D7%9C%D7%9B%D7%AA-%D7%A9%D7%98%D7%95%D7%AA-%D7%95%D7%9E%D7%9E%D7%9C%D7%9B%D7%AA-%D7%A8%D7%A6%D7%99%D7%A0%D7%95%D7%AA-1232493,ממלכת שטות וממלכת רצינות
https://www.storytel.com/il/he/books/%D7%90%D7%99%D7%9A-%D7%94%D7%90%D7%93%D7%9D-%D7%94%D7%A7%D7%93%D7%9E%D7%95%D7%9F-%D7%94%D7%9E%D7%A6%D7%99%D7%90-%D7%9C%D7%92%D7%9E%D7%A8%D7%99-%D7%91%D7%9E%D7%A7%D7%A8%D7%94-%D7%90%D7%AA-%D7%94%D7%A7%D7%91%D7%90%D7%91-%D7%94%D7%A8%D7%95%D7%9E%D7%A0%D7%99-1256155,איך האדם הקדמון המציא לגמרי במקרה את הקבאב הרומני
https://www.storytel.com/il/he/books/%D7%92%D7%95%D7%9E%D7%95%D7%AA-%D7%94%D7%97%D7%9F-%D7%A9%D7%9C-%D7%96%D7%95%D7%94%D7%A8-1256158,גומות החן של זוהר
https://www.storytel.com/il/he/books/%D7%94%D7%A7%D7%98%D7%A8-%D7%A9%D7%A8%D7%A6%D7%94-%D7%9C%D7%A0%D7%A1%D7%95%D7%A2-%D7%9C%D7%A8%D7%95%D7%9E%D7%90-1256170,הקטר שרצה לנסוע לרומא
https://www.storytel.com/il/he/books/%D7%95%D7%A0%D7%99%D7%9C-%D7%A2%D7%9C-%D7%94%D7%9E%D7%A6%D7%97-%D7%95%D7%AA%D7%95%D7%AA-%D7%A2%D7%9C-%D7%94%D7%90%D7%A3-1256171,וניל על המצח ותות על האף
https://www.storytel.com/il/he/books/%D7%A4%D7%A0%D7%93%D7%94-%D7%99%D7%95%D7%A6%D7%90%D7%AA-%D7%9C%D7%9E%D7%A8%D7%A2%D7%94-1256179,פנדה יוצאת למרעה
https://www.storytel.com/il/he/books/%D7%90%D7%99%D7%AA%D7%9E%D7%A8-%D7%A4%D7%95%D7%92%D7%A9-%D7%90%D7%A8%D7%A0%D7%91-1256190,איתמר פוגש ארנב
https://www.storytel.com/il/he/books/%D7%90%D7%99%D7%AA%D7%9E%D7%A8-%D7%A6%D7%99%D7%93-%D7%94%D7%97%D7%9C%D7%95%D7%9E%D7%95%D7%AA-1256191,איתמר ציד החלומות
https://www.storytel.com/il/he/books/%D7%91%D7%91%D7%94-%D7%AA%D7%95%D7%AA%D7%99-1256194,בבה תותי
https://www.storytel.com/il/he/books/%D7%A8%D7%95%D7%AA%D7%99-%D7%AA%D7%99%D7%A9%D7%9F-%D7%95%D7%AA%D7%99%D7%A9%D7%9F-1256214,רותי תישן ותישן
https://www.storytel.com/il/he/books/%D7%94%D7%A9%D7%A4%D7%94-%D7%94%D7%9E%D7%99%D7%97%D7%93%D7%AA-%D7%A9%D7%9C-%D7%90%D7%95%D7%A8%D7%99-1257195,השפה המיחדת של אורי
https://www.storytel.com/il/he/books/%D7%94%D7%97%D7%91%D7%A8%D7%94-%D7%94%D7%A1%D7%95%D7%93%D7%99%D7%AA-%D7%A9%D7%9C-%D7%A8%D7%97%D7%9C%D7%99-1257203,החברה הסודית של רחלי
https://www.storytel.com/il/he/books/%D7%90%D7%A8%D7%99%D7%94-%D7%91%D7%9C%D7%99%D7%9C%D7%95%D7%AA-1260867,אריה בלילות
https://www.storytel.com/il/he/books/%D7%9B%D7%9B%D7%94-%D7%96%D7%94-%D7%91%D7%A2%D7%91%D7%A8%D7%99%D7%AA-1263636,ככה זה בעברית
https://www.storytel.com/il/he/books/%D7%92%D7%99%D7%9C%D7%92%D7%9E%D7%A9-%D7%94%D7%A6%D7%A2%D7%99%D7%A8-2-%D7%95%D7%94%D7%9E%D7%A1%D7%A2-%D7%9C%D7%A9%D7%90%D7%95%D7%9C-1263641,גילגמש הצעיר (2) והמסע לשאול
https://www.storytel.com/il/he/books/%D7%92%D7%99%D7%9C%D7%92%D7%9E%D7%A9-%D7%94%D7%A6%D7%A2%D7%99%D7%A8-1-%D7%95%D7%94%D7%92%D7%9F-%D7%94%D7%9E%D7%9B%D7%95%D7%A9%D7%A3-1263642,גילגמש הצעיר (1) והגן המכושף
https://www.storytel.com/il/he/books/%D7%92%D7%99%D7%9C%D7%92%D7%9E%D7%A9-%D7%94%D7%A6%D7%A2%D7%99%D7%A8-3-%D7%95%D7%97%D7%95%D7%98%D7%A3-%D7%94%D7%92%D7%95%D7%A8%D7%96%D7%9C%D7%99%D7%9D-1263643,גילגמש הצעיר (3) וחוטף הגורזלים
https://www.storytel.com/il/he/books/%D7%94%D7%91%D7%9C%D7%92%D7%9F-%D7%A9%D7%9C%D7%99-1263665,הבלגן שלי
https://www.storytel.com/il/he/books/%D7%A9%D7%A2%D7%95%D7%9F-%D7%94%D7%A7%D7%A1%D7%9E%D7%99%D7%9D-1263670,שעון הקסמים
https://www.storytel.com/il/he/books/%D7%97%D7%AA%D7%95%D7%9C-%D7%91%D7%92%D7%A9%D7%9D-1265091,חתול בגשם
https://www.storytel.com/il/he/books/%D7%94%D7%9E%D7%9E%D7%9C%D7%9B%D7%94-%D7%A9%D7%9E%D7%AA%D7%97%D7%AA-%D7%9C%D7%A9%D7%95%D7%9C%D7%97%D7%9F-1270305,הממלכה שמתחת לשולחן
https://www.storytel.com/il/he/books/%D7%92%D7%99%D7%9C%D7%92%D7%9E%D7%A9-%D7%94%D7%A6%D7%A2%D7%99%D7%A8-4-%D7%A0%D7%9C%D7%97%D7%9D-%D7%91%D7%92%D7%95%D7%A8%D7%9C-1270307,גילגמש הצעיר (4) נלחם בגורל
https://www.storytel.com/il/he/books/%D7%91%D7%A8%D7%95%D7%9A-%D7%94%D7%9B%D7%99%D7%A1%D7%90-%D7%95%D7%94%D7%98%D7%95%D7%A1%D7%99%D7%A7-%D7%94%D7%92%D7%93%D7%95%D7%9C-%D7%9E%D7%9B%D7%95%D7%9C%D7%9D-1270313,ברוך הכיסא והטוסיק הגדול מכולם
https://www.storytel.com/il/he/books/%D7%90%D7%99%D7%94-%D7%A4%D7%A4%D7%90%D7%99%D7%94-%D7%95%D7%94%D7%97%D7%AA%D7%95%D7%9C-%D7%94%D7%95%D7%A8%D7%95%D7%93-1270316,איה פפאיה והחתול הורוד
https://www.storytel.com/il/he/books/%D7%90%D7%A4%D7%A6-%D7%99%D7%A7%D7%95%D7%A0%D7%AA-1270325,אפצ'יקונת
https://www.storytel.com/il/he/books/%D7%A4%D7%99%D7%A7%D7%A0%D7%99%D7%A7-%D7%94%D7%AA%D7%94-%D7%A9%D7%9C-%D7%90%D7%99%D7%9C%D7%AA-1270334,פיקניק התה של אילת
https://www.storytel.com/il/he/books/%D7%94%D7%A0%D7%A1%D7%99%D7%9A-%D7%94%D7%A7%D7%98%D7%9F-1270365,הנסיך הקטן
https://www.storytel.com/il/he/books/%D7%94%D7%A2%D7%A6%D7%9C%D7%9F-%D7%94%D7%91%D7%98%D7%9C%D7%9F-1270366,העצלן הבטלן
https://www.storytel.com/il/he/books/%D7%94%D7%A7%D7%A1%D7%9D-%D7%94%D7%99%D7%A4%D7%94-%D7%91%D7%A2%D7%95%D7%9C%D7%9D-%D7%90%D7%95-%D7%9C%D7%90%D7%9F-%D7%9E%D7%95%D7%9E%D7%95-%D7%A0%D7%A2%D7%9C%D7%9D-1270372,"הקסם היפה בעולם, או לאן מומו נעלם"
https://www.storytel.com/il/he/books/%D7%A2%D7%95%D7%A6%D7%9E%D7%94-%D7%9E%D7%A2%D7%95%D7%A5-1270378,עוצמה מעוץ
https://www.storytel.com/il/he/books/%D7%94%D7%93%D7%A8%D7%9A-%D7%9C%D7%A2%D7%95%D7%A5-1270381,הדרך לעוץ
https://www.storytel.com/il/he/books/%D7%9B%D7%A8%D7%90%D7%9E%D7%9C-1275445,כראמל
https://www.storytel.com/il/he/books/%D7%94%D7%90%D7%A8%D7%A0%D7%91-%D7%A9%D7%A8%D7%A6%D7%94-%D7%9C%D7%94%D7%99%D7%95%D7%AA-%D7%A2%D7%A5-1278811,הארנב שרצה להיות עץ
https://www.storytel.com/il/he/books/%D7%9E%D7%99-%D7%99%D7%A6%D7%99%D7%9C-%D7%90%D7%AA-%D7%91%D7%95%D7%98%D7%9F-1278816,מי יציל את בוטן
https://www.storytel.com/il/he/books/%D7%90%D7%9C-%D7%AA%D7%93%D7%90%D7%92%D7%99-%D7%A8%D7%95%D7%AA%D7%99-1288769,אל תדאגי רותי
https://www.storytel.com/il/he/books/%D7%91%D7%90%D7%95%D7%A9%D7%A8-%D7%95%D7%A2%D7%95%D7%A9%D7%A8-%D7%9B%D7%90%D7%99%D7%9C%D7%95-9-%D7%9C%D7%A4%D7%A2%D7%9E%D7%99%D7%9D-%D7%9E%D7%A9%D7%90%D7%9C%D7%95%D7%AA-%D7%9E%D7%AA%D7%92%D7%A9%D7%9E%D7%95%D7%AA-1301252,באושר ועושר כאילו (9) לפעמים משאלות מתגשמות
https://www.storytel.com/il/he/books/%D7%90%D7%95%D7%A6%D7%A8-%D7%A1%D7%99%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%9C%D7%A4%D7%A0%D7%99-%D7%94%D7%A9%D7%99%D7%A0%D7%94-1301257,אוצר סיפורים לפני השינה
https://www.storytel.com/il/he/books/minecraft-woodsword-chronicles-volume-1-1301498,Minecraft Woodsword Chronicles Volume 1
https://www.storytel.com/il/he/books/%D7%99%D7%A9-%D7%9C%D7%99-%D7%A0%D7%9E%D7%A8-%D7%91%D7%97%D7%93%D7%A8-1302034,יש לי נמר בחדר
https://www.storytel.com/il/he/books/%D7%A4%D7%95-%D7%94%D7%93%D7%95%D7%91-%D7%94%D7%9B%D7%99-%D7%94%D7%98%D7%95%D7%91-%D7%91%D7%A2%D7%95%D7%9C%D7%9D-1302046,"פו, הדוב הכי הטוב בעולם"
https://www.storytel.com/il/he/books/%D7%A1%D7%99%D7%A4%D7%95%D7%A8-%D7%A9%D7%A7%D7%A8%D7%94-%D7%9C%D7%99-%D7%91%D7%93%D7%A8%D7%9A-1302066,סיפור שקרה לי בדרך
https://www.storytel.com/il/he/books/%D7%9C%D7%90%D7%9F-%D7%A0%D7%A2%D7%9C%D7%9D-%D7%A7%D7%A4%D7%99%D7%98%D7%9F-%D7%A7%D7%95%D7%A7-1302078,לאן נעלם קפיטן קוק
https://www.storytel.com/il/he/books/%D7%A2%D7%95%D7%93-%D7%A1%D7%99%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%A2%D7%9D-%D7%9B%D7%A0%D7%A4%D7%99%D7%99%D7%9D-1302095,עוד סיפורים עם כנפיים
https://www.storytel.com/il/he/books/%D7%90%D7%9D-%D7%90%D7%9E%D7%90-%D7%A9%D7%9C%D7%99-%D7%9C%D7%90-%D7%99%D7%9B%D7%95%D7%9C%D7%94-%D7%9C%D7%90%D7%94%D7%91-%D7%90%D7%95%D7%AA%D7%99-%D7%9E%D7%99-%D7%9B%D7%91%D7%A8-%D7%91%D7%A2%D7%95%D7%9C%D7%9D-%D7%9B%D7%95%D7%9C%D7%95-%D7%99%D7%A6%D7%9C%D7%99%D7%97-%D7%91%D7%96%D7%94-1306363,אם אמא שלי לא יכולה לאהב אותי - מי כבר בעולם כולו יצליח בזה
https://www.storytel.com/il/he/books/%D7%94%D7%90%D7%95%D7%A6%D7%A8-%D7%A9%D7%9C-%D7%99%D7%A1%D7%9E%D7%99%D7%9F-1310127,האוצר של יסמין
https://www.storytel.com/il/he/books/%D7%91%D7%90%D7%A8%D7%99-%D7%9C%D7%95%D7%96%D7%A8-1-%D7%90%D7%A0%D7%99-%D7%9C%D7%90-%D7%9C%D7%95%D7%96%D7%A8-1310160,בארי לוזר (1) - אני לא לוזר
https://www.storytel.com/il/he/books/%D7%90%D7%9E%D7%90-%D7%A9%D7%9C%D7%99-%D7%97%D7%95%D7%A9%D7%91%D7%AA-%D7%A9%D7%90%D7%A0%D7%99-%D7%90%D7%95%D7%9B%D7%9C-1310771,אמא שלי חושבת שאני אוכל
https://www.storytel.com/il/he/books/diary-of-a-wimpy-kid-the-meltdown-1314775,Diary of a Wimpy Kid: The Meltdown
https://www.storytel.com/il/he/books/%D7%90%D7%AA%D7%99-%D7%A1%D7%A4%D7%92%D7%98%D7%99-1322537,אתי ספגטי
https://www.storytel.com/il/he/books/%D7%A8%D7%95%D7%AA%D7%9D-%D7%95%D7%94%D7%A4%D7%99%D7%9C-1328939,רותם והפיל
https://www.storytel.com/il/he/books/%D7%A4%D7%A8%D7%99%D7%A7%D7%99-1333680,פריקי
https://www.storytel.com/il/he/books/%D7%97%D7%AA%D7%9C%D7%AA%D7%95%D7%9C-%D7%95%D7%A9%D7%9E%D7%95-%D7%9C%D7%9E%D7%94-1333694,חתלתול ושמו למה
https://www.storytel.com/il/he/books/%D7%94%D7%9B%D7%95%D7%9B%D7%91%D7%99%D7%9D-%D7%94%D7%9D-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%A9%D7%9C-%D7%94%D7%99%D7%A8%D7%97-1333896,הכוכבים הם הילדים של הירח
https://www.storytel.com/il/he/books/%D7%94%D7%92%D7%95%D7%9C-%D7%94%D7%A8%D7%90%D7%A9%D7%95%D7%9F-%D7%A9%D7%9C%D7%99-1334447,הגול הראשון שלי
https://www.storytel.com/il/he/books/woodsword-chronicles-1335158,Woodsword Chronicles
https://www.storytel.com/il/he/books/%D7%94%D7%99%D7%A4%D7%99-%D7%9E%D7%90%D7%95%D7%94%D7%91-1337424,היפי מאוהב
https://www.storytel.com/il/he/books/%D7%99%D7%95%D7%A0%D7%99-%D7%95%D7%94%D7%93%D7%95%D7%91%D7%99%D7%9D-1337490,יוני והדובים
https://www.storytel.com/il/he/books/%D7%A7%D7%90%D7%99%D7%98%D7%95%D7%A9-%D7%94%D7%9E%D7%9B%D7%A9%D7%A3-1340468,קאיטוש המכשף
https://www.storytel.com/il/he/books/%D7%9C%D7%91-%D7%94%D7%99%D7%A2%D7%A8-1340570,לב היער
https://www.storytel.com/il/he/books/%D7%A1%D7%99%D7%A4%D7%95%D7%A8%D7%99-%D7%97%D7%99%D7%99%D7%96%D7%A8%D7%99%D7%9D-1350108,סיפורי חייזרים
https://www.storytel.com/il/he/books/%D7%9B%D7%9E%D7%95%D7%9F-%D7%9E%D7%9B%D7%A9%D7%A3-%D7%A9%D7%99%D7%95%D7%93%D7%A2-%D7%94%D7%9E%D7%95%D7%9F-1373081,כמון מכשף שיודע המון
https://www.storytel.com/il/he/books/%D7%A2%D7%95%D7%9C%D7%A9-%D7%9E%D7%9B%D7%A9%D7%A3-%D7%97%D7%93%D7%A9-%D7%91%D7%A9%D7%9B%D7%95%D7%A0%D7%94-1377982,עולש מכשף חדש בשכונה
https://www.storytel.com/il/he/books/%D7%96%D7%95%D7%98%D7%94-%D7%9E%D7%9B%D7%A9%D7%A4%D7%94-%D7%97%D7%A1%D7%A8%D7%AA-%D7%94%D7%A9%D7%A8%D7%90%D7%94-1377983,זוטה מכשפה חסרת השראה
https://www.storytel.com/il/he/books/%D7%94%D7%A2%D7%9B%D7%91%D7%A8-%D7%A9%D7%9C-%D7%AA%D7%9E%D7%A8-%D7%95%D7%92%D7%90%D7%99%D7%94-1378026,העכבר של תמר וגאיה
https://www.storytel.com/il/he/books/%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F-%D1%88%D0%B0%D0%BF%D0%BE%D1%87%D0%BA%D0%B0-1399721,Красная Шапочка
https://www.storytel.com/il/he/books/%D7%A1%D7%99%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%90%D7%A8%D7%A5-%D7%A7%D7%A1%D7%9D-1407023,סיפורים מארץ קסם
https://www.storytel.com/il/he/books/%D7%9B%D7%A9%D7%A1%D7%91%D7%90-%D7%90%D7%9C%D7%99%D7%94%D7%95-%D7%94%D7%99%D7%94-%D7%A7%D7%98%D7%9F-1407657,כשסבא אליהו היה קטן
https://www.storytel.com/il/he/books/%D7%94%D7%A8%D7%A4%D7%AA%D7%A7%D7%90%D7%95%D7%AA-%D7%93%D7%95%D7%93-%D7%90%D7%A8%D7%99%D7%94-%D7%91%D7%A7%D7%95%D7%98%D7%91-%D7%94%D7%9E%D7%A2%D7%A8%D7%91%D7%99-1407659,הרפתקאות דוד אריה בקוטב המערבי
https://www.storytel.com/il/he/books/%D7%94%D7%AA%D7%A0%D7%99%D7%9F-%D7%94%D7%A2%D7%A6%D7%95%D7%91-%D7%95%D7%94%D7%96%D7%91%D7%95%D7%91-1431645,התנין העצוב והזבוב
https://www.storytel.com/il/he/books/%D7%94%D7%A9%D7%9F-%D7%A9%D7%94%D7%AA%D7%A0%D7%93%D7%A0%D7%93-%D7%9C%D7%94-%D7%94%D7%99%D7%9C%D7%93-1437401,השן שהתנדנד לה הילד
https://www.storytel.com/il/he/books/%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%99-%D7%A9%D7%94%D7%99%D7%99%D7%AA%D7%99-1437402,הלוואי שהייתי
https://www.storytel.com/il/he/books/%D7%9B%D7%9B%D7%94-%D7%96%D7%94-%D7%9B%D7%A9%D7%90%D7%95%D7%94%D7%91%D7%99%D7%9D-1437403,ככה זה כשאוהבים
https://www.storytel.com/il/he/books/%D7%99%D7%9C%D7%93-%D7%A9%D7%9C-%D7%90%D7%9E%D7%90-1439379,ילד של אמא
https://www.storytel.com/il/he/books/%D7%AA%D7%A8%D7%90%D7%95-%D7%90%D7%AA-%D7%94%D7%99%D7%9C%D7%93-1439380,תראו את הילד
https://www.storytel.com/il/he/books/the-astonishing-chronicles-of-oscar-from-elsewhere-1463382,The Astonishing Chronicles of Oscar from Elsewhere
https://www.storytel.com/il/he/books/%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA-%D7%91%D7%9E%D7%9E%D7%9C%D7%9B%D7%AA-%D7%94%D7%97%D7%99%D7%95%D7%AA-1479800,בחירות בממלכת החיות
https://www.storytel.com/il/he/books/%D7%93%D7%A0%D7%99%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%95%D7%90%D7%94-%D7%95%D7%90%D7%99%D7%A0%D7%95-%D7%A0%D7%A8%D7%90%D7%94-%D7%97%D7%95%D7%96%D7%A8-%D7%9C%D7%A9%D7%9B%D7%95%D7%A0%D7%94-1489302,דנידין הרואה ואינו נראה חוזר לשכונה
https://www.storytel.com/il/he/books/%D7%A4%D7%99%D7%A6%D7%99-%D7%A7%D7%A4%D7%99%D7%A6%D7%99-1510374,פיצי קפיצי
