author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Nigel Cawthorne,NaN,ספר דיגיטלי,Arcturus,2016,היסטוריה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בנובמבר 2016",NaN
Thomas R. Eldridge,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Cath Senker,NaN,ספר דיגיטלי,Arcturus,2016,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בספטמבר 2016",NaN
Walter Besant,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
D. H. Montgomery,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Lydia Maria Child,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Simon Dubnow,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Brantz Mayer,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Juan González de Mendoza,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
William Hickling Prescott,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Thomas D'Arcy McGee,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
John Addington Symonds,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
J. Endell Tyler,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Harriet Martineau,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Joaquín Martínez de Zúñiga,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
William Hickling Prescott,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Richard Bagwell,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Homer B. Hulbert,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Tim Glynne-Jones,NaN,ספר דיגיטלי,Arcturus,2016,היסטוריה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 ביולי 2016",NaN
Norman B. Wood,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Percival Lowell,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
William Edward Hartpole Lecky,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
S. Emma E. Edmonds,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
T. L. Haines,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Max Duncker,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
J. W. Fortescue,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
François Guizot,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Horace Walpole,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Alexander Hewatt,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Hippolyte Taine,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
S. A. Dunham,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
George Cary Eggleston,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Joseph Krauskopf,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Alfred Thayer Mahan,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Charles Mills,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Allan McLane Hamilton,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Thomas Clarkson,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
George Warburton,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Carl Engel,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Henry Osborn Taylor,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Henry Adams,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Samuel Griswold Goodrich,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
George W. Thornbury,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
William Bennet Stevenson,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Theodore Dwight Weld,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Robert Kerr,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Charles Oman,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Charles Chipiez,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Harriet Beecher Stowe,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Strabo,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Elliott Coues,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Harold Whetstone Johnston,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Joseph H. Alexander,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Sydney Tyler,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Joseph François Michaud,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Justin Harvey Smith,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
John West,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Henry Charles Lea,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Henry Charles Lea,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Xenophon,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
J. G. Millingen,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Joel Cook,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Gustav Freytag,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Gustav Freytag,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Edward Bulwer-Lytton,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
John S.C. Abbott,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Abner Cheney Goodell,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Karl Marx,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Joel Tyler Headley,NaN,ספר דיגיטלי,Musaicum Books,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
Charles River Editors,קריינות: Colin Fluxman,ספר מוקלט,Charles River Editors,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 24 באוקטובר 2020",1שעות 47דקות
Dr. Santosh Singh,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בדצמבר 2020",NaN
Alvin Brooks,NaN,ספר דיגיטלי,Andrews McMeel Publishing,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 בפברואר 2021",NaN
Lilia Ana Bertoni,NaN,ספר דיגיטלי,Edhasa,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 21 בדצמבר 2020",NaN
Isaac Christopher Lubogo,"קריינות: Moses Kansiime, Lydia Kisakye, Emmy Akello, Kissubo Mwajuma",ספר מוקלט,Suigeneris Publishers,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 8 בנובמבר 2020",4שעות 34דקות
Dibyendu Chakraborty,NaN,ספר דיגיטלי,BookRix,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 בדצמבר 2020",NaN
Kenn Gordon,NaN,ספר דיגיטלי,BookRix,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 בדצמבר 2020",NaN
Roger Peyere,קריינות: Roch Siemianowski,ספר מוקלט,Łukasz Tomys Publishing,2021,היסטוריה,4.62,פולנית,"תאריך פרסום
ספר מוקלט: 6 בינואר 2021",19שעות 31דקות
Tomo Mirko Pavlovic,NaN,ספר דיגיטלי,Picus Verlag,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 24 ביוני 2020",NaN
Michael Forcher,NaN,ספר דיגיטלי,Haymon Verlag,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 24 ביוני 2020",NaN
Catalina Fara,NaN,ספר דיגיטלי,Ampersand,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2020",NaN
Gerardo Gutiérrez Cham,NaN,ספר דיגיטלי,Editorial Universidad de Guadalajara,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 15 בדצמבר 2020",NaN
Dore Gold,קריינות: Tom Weiner,ספר מוקלט,Blackstone Publishing,2009,היסטוריה,3.4,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בדצמבר 2009",9שעות 40דקות
Ángel de la Rubia,NaN,ספר דיגיטלי,Melusina,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 26 בדצמבר 2020",NaN
Martin King,NaN,ספר דיגיטלי,Arcturus,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2021",NaN
Martin King,NaN,ספר דיגיטלי,Arcturus,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באפריל 2021",NaN
Richard Dargie,NaN,ספר דיגיטלי,Arcturus,2021,היסטוריה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2021",NaN
Carolina Kaufmann,NaN,ספר דיגיטלי,Libros del Zorzal,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 בדצמבר 2020",NaN
Андре Моруа,NaN,ספר דיגיטלי,Колибри,2017,היסטוריה,0,רוסית,"תאריך פרסום
ספר דיגיטלי: 11 בדצמבר 2017",NaN
Jamie Holmes,קריינות: Chris Mayers,ספר מוקלט,HarperAudio,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 4 באוגוסט 2020",12שעות 31דקות
Timothy Egan,קריינות: Robertson Dean,ספר מוקלט,HarperAudio,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 28 באוגוסט 2020",9שעות 58דקות
Lawrence Roberts,קריינות: Kiff VandenHeuvel,ספר מוקלט,HarperAudio,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 28 ביולי 2020",15שעות 41דקות
Seb Giroux,קריינות: Rick Simmonds,ספר מוקלט,Dux Publishing,2020,היסטוריה,1,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",6שעות 27דקות
Joaquín Fermandois,NaN,ספר דיגיטלי,Ediciones UC,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בדצמבר 2020",NaN
Luisa Fernanda Uribe Larrota,NaN,ספר דיגיטלי,Editorial Universidad del Rosario,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 30 ביוני 2020",NaN
Alexander Betancourt Mendieta,NaN,ספר דיגיטלי,Editorial Universidad del Rosario,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 30 ביוני 2020",NaN
Ibram X. Kendi,קריינות: Christopher Dontrell Piper,ספר מוקלט,Novel Audio,2017,היסטוריה,4.21,אנגלית,"תאריך פרסום
ספר מוקלט: 7 בפברואר 2017",19שעות 8דקות
Lynn Dumenil,קריינות: Susan Hanfield,ספר מוקלט,Blackstone Publishing,2017,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 15 במאי 2017",14שעות 48דקות
