book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
The Mad Chopper,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,3.0,English,2015-07-01,2893,0.0,0.0
Honorary White,E.R. Braithwaite,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-01-14,3426,0.0,0.0
The Unspeakable Crimes of Dr. Petiot,Thomas Maeder,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-06-07,2551,0.0,0.0
Lobster Boy,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,3.5,English,2015-07-01,2893,0.0,0.0
Deacon of Death,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,3.0,English,2015-07-01,2893,0.0,0.0
Deadly Obsessions,Joan Barthel,No announcer,Digital bookי,Open Road Media,2017.0,Biographies,0.0,English,2017-07-11,2152,0.0,0.0
Needle Work,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-07-01,2893,0.0,0.0
Mobbed Up,James Neff,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-04-07,2978,0.0,0.0
A Kind of Homecoming,E.R. Braithwaite,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-01-14,3426,0.0,0.0
The Way It Was,Sir Stanley Matthews,No announcer,Digital bookי,Canelo,2016.0,Biographies,0.0,English,2016-12-12,2363,0.0,0.0
The Dennis McDougal True Crime Collection,Dennis McDougal,No announcer,Digital bookי,Open Road Media,2018.0,Biographies,0.0,English,2018-08-07,1760,0.0,0.0
Golden Lilies,Kwei Li,No announcer,Digital bookי,Open Road Media,2011.0,Biographies,0.0,English,2011-11-29,4203,0.0,0.0
Fatal Deceptions,Joe Sharkey,No announcer,Digital bookי,Open Road Media,2017.0,Biographies,0.0,English,2017-07-11,2152,0.0,0.0
The True Joy of Positive Living,Dr. Norman Vincent Peale,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-09-29,2803,0.0,0.0
Das Geheimnis des Dr. Alzheimer,Jørn Precht, Jørn Precht,Aoudio book,Gmeiner-Verlag GmbH,2020.0,Biographies,5.0,German,2020-08-03,1033,6.0,6.0
The Unicorn's Secret,Steven Levy,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-11-08,2397,0.0,0.0
The Stoned Apocalypse,Marco Vassi,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-05-27,3293,0.0,0.0
Four Shocking True Crime Tales,Fred Rosen,No announcer,Digital bookי,Open Road Media,2017.0,Biographies,0.0,English,2017-09-05,2096,0.0,0.0
Gold!,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-11-17,2754,0.0,0.0
Big Stick-Up at Brink's!,Noel Behn,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-06-14,2544,0.0,0.0
Reluctant Neighbors,E.R. Braithwaite,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-01-14,3426,0.0,0.0
Blood Crimes,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-07-01,2893,0.0,0.0
Unfinished Murder,James Neff,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-04-07,2978,0.0,0.0
Did They Really Do It?,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-11-17,2754,0.0,0.0
Deadly Secrets,Richard Hammer,No announcer,Digital bookי,Open Road Media,2018.0,Biographies,0.0,English,2018-03-27,1893,0.0,0.0
The Vatican Connection,Richard Hammer,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-08-09,2488,0.0,0.0
A Book of Remarkable Criminals,H.B. Irving,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-02-09,2670,0.0,0.0
Blood Cold,Mary Murphy,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-02-17,3027,0.0,0.0
Gang Mom,Fred Rosen,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-07-01,2893,0.0,0.0
Paid Servant,E.R. Braithwaite,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-01-14,3426,0.0,0.0
Hit #29,David Fisher,No announcer,Digital bookי,Open Road Media,2017.0,Biographies,0.0,English,2017-06-13,2180,0.0,0.0
Letters to Jenny,Piers Anthony,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-07-01,3258,0.0,0.0
The Mafia Chronicles,David Fisher,No announcer,Digital bookי,Open Road Media,2018.0,Biographies,0.0,English,2018-07-10,1788,0.0,0.0
Dead Ends,Joseph Michael Reynolds,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-06-21,2537,0.0,0.0
Love or Honor,Joan Barthel,No announcer,Digital bookי,Open Road Media,2016.0,Biographies,0.0,English,2016-01-19,2691,0.0,0.0
Tramp,Joyce Milton,No announcer,Digital bookי,Open Road Media,2014.0,Biographies,0.0,English,2014-07-01,3258,0.0,0.0
The Right People,Stephen Birmingham,No announcer,Digital bookי,Open Road Media,2015.0,Biographies,0.0,English,2015-12-01,2740,0.0,0.0
Let them all tell you what happened,Mercedes Pescador,No announcer,Digital bookי,"Lo Que No Existe Producciones, S.L.U.",2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
Madame Hillary: The Dark Road to the White House,Mark Davis, Richard Rohan,Aoudio book,"Recorded Books, Inc.",2008.0,Biographies,4.0,English,2008-03-06,5566,29.0,6.0
My Own Story,Jackie Robinson, David Sadzin,Aoudio book,Spoken Realms,2020.0,Biographies,4.5,English,2020-12-01,913,41.0,3.0
The Golden Mountain,Irene Kai, Anna Fields,Aoudio book,Blackstone Publishing,2005.0,Biographies,0.0,English,2005-06-26,6550,6.0,11.0
Roger Federer,Graf Simon,No announcer,Digital bookי,kurz & bündig Verlag,2020.0,Biographies,0.0,German,2020-09-02,1003,0.0,0.0
Неортодоксальная. Скандальное отречение от моих хасидских корней,Дебора Фельдман, Алла Човжик,Aoudio book בנוסף Digital bookי,Колибри,2020.0,Biographies,4.64,Russian,2020-12-09,905,38.0,9.0
Fish Out of Water: A Search for the Meaning of Life; A Memoir,Eric Metaxas, Eric Metaxas,Aoudio book,Blackstone Publishing,2021.0,Biographies,0.0,English,2021-05-04,759,25.0,17.0
Narrative of the Life of Frederick Douglass - An American Slave,Frederick Douglass, Sam Kusi,Aoudio book,Bookstream Audiobooks,2020.0,Biographies,5.0,English,2020-11-27,917,45.0,4.0
Relentless (Greenleaf): How a Massive Stroke Changed My Life for the Better,Ted W. Baxter, Charles Constant,Aoudio book,Greenleaf Book Group,2020.0,Biographies,0.0,English,2020-08-25,1011,49.0,5.0
Jung bleiben für Anfänger - Vom Playmate des Jahrhunderts,Gitta Saxx, Anja Liedl,Aoudio book,edition a audio,2020.0,Biographies,0.0,German,2020-11-27,917,13.0,6.0
Leonardo Da Vinci's Note-Books - Arranged and Rendered Into English,Edward McCurdy,No announcer,Digital bookי,Kent Press,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
Diese bescheuerte Fremdheit in meiner Seele,Mathias Kopetzki, Mathias Kopetzki,Aoudio book,Carpathia Verlag,2020.0,Biographies,4.0,German,2020-12-18,896,58.0,5.0
Once in a lifetime - Travel moments to remember,Mirva Saukkola,No announcer,Digital bookי,Word Audio Publishing,2020.0,Biographies,0.0,English,2020-12-08,906,0.0,0.0
The Storm Within,Andrew Webster, Tim Carroll,Aoudio book,Wavesound Audiobooks,2020.0,Biographies,5.0,English,2020-12-10,904,1.0,9.0
Medicus Magnus - Die Revolution der Medizin und wie wir sie für uns nützen,Sergio Canavero, Jochen Kaiser,Aoudio book,edition a audio,2020.0,Biographies,0.0,German,2020-11-27,917,7.0,0.0
Karen Jeppe and the Armenian People - A Life – a Calling,Kate Royster,No announcer,Digital bookי,Lindhardt og Ringhof,2020.0,Biographies,5.0,English,2020-01-15,1234,0.0,0.0
Dickens: History in an Hour,Kaye Jones, Jonathan Keeble,Aoudio book,William Collins,2013.0,Biographies,3.94,English,2013-04-25,3690,23.0,1.0
The Medieval Anarchy: History in an Hour,Kaye Jones, Jonathan Keeble,Aoudio book,William Collins,2013.0,Biographies,3.75,English,2013-04-25,3690,9.0,1.0
"Benjamin Franklin: On Love, Marriage and Other Matters",Benjamin Franklin, Adrian Cronauer,Aoudio book,"Recorded Books, Inc.",2008.0,Biographies,2.33,English,2008-03-10,5562,13.0,3.0
Campaigning with Grant,Horace Porter, Noah Waterman,Aoudio book,Blackstone Publishing,2009.0,Biographies,0.0,English,2009-02-04,5231,19.0,12.0
Four Years in the Stonewall Brigade,John O. Casler, Brian Holsopple,Aoudio book,Blackstone Publishing,2017.0,Biographies,3.5,English,2017-03-07,2278,21.0,11.0
The Reporter Who Knew Too Much,Mark Shaw, Gabra Zackman,Aoudio book,Blackstone Publishing,2017.0,Biographies,3.57,English,2017-03-07,2278,4.0,10.0
Follow the sun - Der Sommer meines Lebens,Helmut Zierl, Helmut Zierl,Aoudio book,Lübbe Audio,2020.0,Biographies,4.33,German,2020-12-18,896,32.0,11.0
Mich kriegt ihr nicht,Nazar, Florian Pressler,Aoudio book,edition a audio,2020.0,Biographies,5.0,German,2020-11-27,917,33.0,4.0
Reden wir über Niki,Niki Lauda, Jan Kurka,Aoudio book,edition a audio,2020.0,Biographies,4.5,German,2020-11-27,917,41.0,4.0
The Recollections of Rifleman Harris,Rifleman Harris, Jason Salkey,Aoudio book,Explore Rights Management,2020.0,Biographies,0.0,English,2020-12-02,912,53.0,0.0
Michael Landon,David R. Greenland, Nat Segaloff,Aoudio book,BearManor Media,2017.0,Biographies,3.5,English,2017-03-07,2278,36.0,4.0
Girl Walks Out of a Bar,Lisa F. Smith, Hillary Huber,Aoudio book,Blackstone Publishing,2017.0,Biographies,4.24,English,2017-03-14,2271,47.0,8.0
Nach Süden - Ein Briefwechsel und 11 Lieder,Fanny Hensel," Francois Smesny, Markus Hoffmann, Beate Kurecki, Andreas Hueck, Lale Yanik",Aoudio book,Hörbuchmanufaktur Berlin,2020.0,Biographies,4.0,German,2020-12-04,910,1.0,1.0
Unsere versäumten Tage - Liebesbriefe von NVA-Soldaten,Marie von Kuck," Jan Bischof, Michael Putschli, Marin Caktas, Toralf Franke-Viezens, Andreas Büttner",Aoudio book,Hörbuchmanufaktur Berlin,2020.0,Biographies,3.0,German,2020-12-04,910,56.0,0.0
My Four Years in Germany (WWI Centenary Series),James W. Gerard,No announcer,Digital bookי,Last Post Press,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"The Politically Incorrect Guide to the Presidents, Part 1",Larry Schweikart, John McLain,Aoudio book,Blackstone Publishing,2017.0,Biographies,4.0,English,2017-04-10,2244,45.0,10.0
Mehr als 100 Jahre,Angelika Horn," Angelika Horn, Marco Wittorf",Aoudio book,Angelika Horn Berlin,2020.0,Biographies,1.0,German,2020-12-14,900,15.0,0.0
They Don't Need to Understand,Andy Biersack, Andy Biersack,Aoudio book,HighBridge Audio,2021.0,Biographies,4.77,English,2021-02-09,843,22.0,5.0
"Hope, Grace & Faith",Leah Messer, Leah Messer,Aoudio book,Tantor Audio,2021.0,Biographies,4.13,English,2021-03-02,822,46.0,3.0
"Rebound: Soaring in the NBA, Battling Parkinson’s, and Finding What Really Matters",Brian Grant, Leon Nixon,Aoudio book,Tantor Audio,2021.0,Biographies,0.0,English,2021-04-06,787,1.0,9.0
Blood and Soil: The Memoir of A Third Reich Brandenburger,Sepp de Giampietro, P.J. Ochlan,Aoudio book,Tantor Audio,2021.0,Biographies,4.33,English,2021-03-23,801,4.0,14.0
Lincolnomics: How President Lincoln Constructed the Great American Economy,John F. Wasik, Bob Souer,Aoudio book,Tantor Audio,2021.0,Biographies,0.0,English,2021-04-13,780,15.0,8.0
Radio Operator on the Eastern Front,Erhard Steiniger, Julian Elfer,Aoudio book,Tantor Audio,2021.0,Biographies,4.07,English,2021-04-21,772,31.0,5.0
JAR: A Vessel in the Hands of the Potter,Jesse Alan Rivers,No announcer,Digital bookי,Resource Publications,2020.0,Biographies,0.0,English,2020-11-06,938,0.0,0.0
Real Characters: A Tip of the Hat to Nonconformity,David Lyle Jeffrey,No announcer,Digital bookי,Front Porch Republic Books,2020.0,Biographies,0.0,English,2020-10-19,956,0.0,0.0
Shadow Warriors of World War II,Greg Lewis, Kate Reading,Aoudio book,Blackstone Publishing,2017.0,Biographies,4.46,English,2017-01-01,2343,33.0,11.0
"No Pain, No Gaines: The Good Stuff Doesn't Come Easy",Chip Gaines, Chip Gaines,Aoudio book,Thomas Nelson,2021.0,Biographies,4.67,English,2021-03-16,808,42.0,5.0
Messages for the Future,Robyn Douglass, Robyn Douglass,Aoudio book,Explore Rights Management,2020.0,Biographies,0.0,English,2020-12-02,912,43.0,0.0
Heroine,Mary Jane Wells, Mary Jane Wells,Aoudio book,Author's Republic,2020.0,Biographies,4.0,English,2020-12-21,893,27.0,1.0
Epistolario,José María Gabriel y Galán,No announcer,Digital bookי,SAGA Egmont,2020.0,Biographies,0.0,Spanish,2020-12-25,889,0.0,0.0
Fifty Three Years in Syria - Volume II,Henry Harris Jessup,No announcer,Digital bookי,Rowlands Press,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
Daddy's Girl: A Memoir,Otishia Emmens, Otishia Emmens,Aoudio book,TEworks Voices,2020.0,Biographies,0.0,English,2020-12-02,912,36.0,3.0
USA Road Trip. Objetivo Gran Cañón,Carles Fernández-Lavado, Carles Fernández-Lavado,Aoudio book,Author's Republic,2020.0,Biographies,0.0,Spanish,2020-10-09,966,2.0,1.0
A Life Without Limits,Sir Bert Massie, Paul Broughton,Aoudio book,Mereo Books,2020.0,Biographies,1.0,English,2020-12-02,912,43.0,7.0
Selma Lagerlöf,Holger Wolandt,No announcer,Digital bookי,Verlag Urachhaus,2020.0,Biographies,0.0,German,2020-12-04,910,0.0,0.0
Hundred Percent Chance,Robert K. Brown, Robert K. Brown,Aoudio book,3/3 Press,2020.0,Biographies,3.0,English,2020-12-08,906,57.0,6.0
The Courage to be True: Set Your Best Self Free,Tina Ruysseveldt, Ellen Shantz,Aoudio book,Recovery Academy,2020.0,Biographies,0.0,English,2020-12-15,899,18.0,8.0
The Last Tackle,James G. Wallgren, Jay Spaulding,Aoudio book,A3J Media LLC,2020.0,Biographies,0.0,English,2020-12-22,892,9.0,5.0
The Life of Horatio Lord Nelson,Robert Southey, Frederick Davidson,Aoudio book,Blackstone Publishing,2009.0,Biographies,4.0,English,2009-02-10,5225,48.0,9.0
John Brown,W.E.B. Du Bois,No announcer,Digital bookי,Mint Editions,2020.0,Biographies,0.0,English,2020-11-01,943,0.0,0.0
The Promised Land,Mary Antin,No announcer,Digital bookי,Mint Editions,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
With My Little Eye,Sandra Hogan, Jessica Douglas-Henry,Aoudio book,Wavesound Audiobooks,2021.0,Biographies,0.0,English,2021-02-01,851,57.0,5.0
The Memoirs of the Duke of Saint Simon,Bayle St. John,No announcer,Digital bookי,Hesperides Press,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
La luz del silencio,Adriana Lozano,No announcer,Digital bookי,LID Editorial,2020.0,Biographies,5.0,Spanish,2020-11-24,920,0.0,0.0
Privilegiada por elección,Ivonne Díaz de Sandi,No announcer,Digital bookי,LID Editorial,2018.0,Biographies,0.0,Spanish,2018-10-29,1677,0.0,0.0
La nostalgia de los sentidos,Conchi León,No announcer,Digital bookי,Trópico de Escorpio,2020.0,Biographies,0.0,Spanish,2020-06-01,1096,0.0,0.0
Nunca me confieso,Irene Escribano Veloso,No announcer,Digital bookי,LOM Ediciones,2020.0,Biographies,0.0,Spanish,2020-11-19,925,0.0,0.0
"Harald Edelstam, Héroe del humanismo, defensor de la vida",Germán Perotti,No announcer,Digital bookי,LOM Ediciones,2020.0,Biographies,0.0,Spanish,2020-11-19,925,0.0,0.0
Life on the Mississippi,Mark Twain,No announcer,Digital bookי,Read & Co. Travel,2015.0,Biographies,0.0,English,2015-05-08,2947,0.0,0.0
The Countess of Albany,Vernon Lee,No announcer,Digital bookי,Read & Co. History,2020.0,Biographies,0.0,English,2020-12-07,907,0.0,0.0
Following the Equator - A Journey Around the World,Mark Twain,No announcer,Digital bookי,Read & Co. Travel,2020.0,Biographies,0.0,English,2020-12-07,907,0.0,0.0
Roughing It,Mark Twain,No announcer,Digital bookי,Read & Co. Classics,2020.0,Biographies,0.0,English,2020-12-07,907,0.0,0.0
Under Nazi Rule,Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
Witnessing the Holocaust,Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
Liberation,Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"War in the Indies: The Dutch in Wartime, Survivors Remember",Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"Resisting Nazi Occupation: The Dutch in Wartime, Survivors Remember",Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"Caught in the crossfire: The Dutch in Wartime, Survivors Remember",Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"The Hunger Winter: The Dutch in Wartime, Survivors Remember",Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"Tell your children about us: The Dutch in Wartime, Survivors Remember",Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"Invasion: The Dutch in Wartime, Survivors Remember",Various authors,No announcer,Digital bookי,Mokeham,2020.0,Biographies,0.0,English,2020-12-01,913,0.0,0.0
"Captain Shakespear: Desert exploration, Arabian intrigue and the rise of Ibn Sa'ud",Alan Dillon,No announcer,Digital bookי,Medina Publishing,2020.0,Biographies,0.0,English,2020-12-10,904,0.0,0.0
My Scientology Story,Diana Dudas,No announcer,Digital bookי,Diana Dudas,2020.0,Biographies,0.0,English,2020-12-08,906,0.0,0.0
Certain Personal Matters,H.G. Wells,No announcer,Digital bookי,Glagoslav Epublications,1910.0,Biographies,0.0,English,1910-01-01,41425,0.0,0.0
Tono-bungay,H.G. Wells,No announcer,Digital bookי,Glagoslav Epublications,1910.0,Biographies,0.0,English,1910-01-01,41425,0.0,0.0
What is Coming? A Forecast of Things after the War,H.G. Wells,No announcer,Digital bookי,Glagoslav Epublications,1910.0,Biographies,0.0,English,1910-01-01,41425,0.0,0.0
The Salvaging Of Civilization,H.G. Wells,No announcer,Digital bookי,Glagoslav Epublications,1910.0,Biographies,0.0,English,1910-01-01,41425,0.0,0.0
Fiedler. Głód świata,Piotr Bojarski, Janusz Zadura,Aoudio book,Wydawnictwo Poznańskie,2020.0,Biographies,4.44,Polish,2020-12-12,902,7.0,15.0
Reinhold Würth,Helge Timmerberg, Helge Timmerberg,Aoudio book,Audio Verlag München,2020.0,Biographies,3.0,German,2020-06-23,1074,19.0,5.0
Hoeneß,Günter Klein, Michael A. Grimm,Aoudio book,Riva,2020.0,Biographies,4.6,German,2020-02-28,1190,35.0,9.0
Frontal: Mit dem Leben erfolgreich an die Wand,Berny Kiesewetter, Hein Hart,Aoudio book,GD Publishing,2020.0,Biographies,0.0,German,2020-12-08,906,43.0,5.0
"Полуночная курица (и другие рецепты, ради которых стоит жить)",Элла Рисбриджер,No announcer,Digital bookי,Колибри,2020.0,Biographies,5.0,Russian,2020-12-12,902,0.0,0.0
The Wreckage of My Presence,Casey Wilson, Casey Wilson,Aoudio book,HarperAudio,2021.0,Biographies,4.6,English,2021-05-04,759,28.0,6.0
"Skinny or Not, Here I Come",Margaret Cupit-Link,No announcer,Digital bookי,Resource Publications,2020.0,Biographies,0.0,English,2020-11-26,918,0.0,0.0
Come Fly The World,Julia Cooke, Andi Arndt,Aoudio book,HarperAudio,2021.0,Biographies,0.0,English,2021-03-02,822,33.0,7.0
Al Capone. Król gangsterów,O.Crowton, Roch Siemianowski,Aoudio book,XAUDIO,2020.0,Biographies,4.22,Polish,2020-12-16,898,30.0,1.0
"Freud. Psychiatra, filozof",J Grodzieński, Filip Kosior,Aoudio book,XAUDIO,2020.0,Biographies,4.34,Polish,2020-12-16,898,12.0,1.0
"Napoleon. Wódz, romantyk",R.S. Dąbrowski, Filip Kosior,Aoudio book,XAUDIO,2020.0,Biographies,4.44,Polish,2020-12-16,898,11.0,1.0
Rasputin. Car bez korony,R. Krakowski, Filip Kosior,Aoudio book,XAUDIO,2020.0,Biographies,4.28,Polish,2020-12-16,898,8.0,1.0
The Politically Incorrect Guide to the Founding Fathers,Brion McClanahan (Ph.D.), Tom Weiner,Aoudio book,Blackstone Publishing,2009.0,Biographies,2.8,English,2009-06-30,5085,26.0,9.0
